id,model,topic,dataset,english_proficiency,start_time,end_time,relevance,acceptability,difficulty,choices,confidence,question,user
1298,flan-t5-large-multimcq-1M,music,wikipedia-10T,2,2023-02-19T13:41:22.772145Z,2023-02-19T13:42:02.723445Z,6,True,2,6,4,500,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1299,text-davinci-003-gpt-3,music,wikipedia-10T,2,2023-02-19T13:42:03.251070Z,2023-02-19T13:43:48.212845Z,6,True,4,3,4,700,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1300,ft-babbage-multiqad-400k-gpt-3,music,wikipedia-10T,2,2023-02-19T13:43:48.731969Z,2023-02-19T13:44:07.004613Z,4,True,2,6,4,845,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1301,t5-small-squad-race,physics,wikipedia-10T,2,2023-02-19T14:17:38.790466Z,2023-02-19T14:24:32.692941Z,2,False,0,0,5,349,7242a26d-8936-4314-8fc8-5fe224beb072
1302,text-davinci-003-gpt-3,physics,wikipedia-10T,2,2023-02-19T14:24:33.340206Z,2023-02-19T14:29:57.244116Z,6,True,6,7,8,749,7242a26d-8936-4314-8fc8-5fe224beb072
1303,ft-babbage-multiqad-400k-gpt-3,physics,wikipedia-10T,2,2023-02-19T14:29:57.878069Z,2023-02-19T15:17:22.475464Z,8,True,4,8,8,995,7242a26d-8936-4314-8fc8-5fe224beb072
1304,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-19T15:19:12.797950Z,2023-02-19T15:25:52.646750Z,8,True,2,6,6,373,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1305,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-19T15:25:53.239172Z,2023-02-19T15:27:11.431835Z,8,True,2,8,6,473,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1306,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-19T15:27:11.994274Z,2023-02-19T15:28:15.453911Z,6,True,2,2,6,573,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1307,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-19T15:28:16.025144Z,2023-02-19T15:29:03.972139Z,8,True,2,8,6,1019,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1308,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-19T15:29:04.573143Z,2023-02-19T15:31:33.877650Z,6,True,6,2,6,773,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1309,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-19T20:42:45.562124Z,2023-02-19T20:51:55.209082Z,6,True,3,6,3,719,011a1c3e-745e-47fa-84ce-37c2de606548
1310,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-19T20:53:58.968835Z,2023-02-19T20:58:46.447667Z,6,True,2,6,6,864,011a1c3e-745e-47fa-84ce-37c2de606548
1311,t5-small-squad-race,entertainment,wikipedia-10T,2,2023-02-19T20:58:46.962038Z,2023-02-19T21:00:21.865923Z,7,True,2,7,6,320,011a1c3e-745e-47fa-84ce-37c2de606548
1312,flan-t5-large-multiqad-400k,entertainment,wikipedia-10T,2,2023-02-19T21:00:22.320315Z,2023-02-19T21:02:27.433776Z,7,True,3,8,6,420,011a1c3e-745e-47fa-84ce-37c2de606548
1313,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-19T21:02:27.886324Z,2023-02-19T21:02:54.867021Z,7,True,3,8,7,520,011a1c3e-745e-47fa-84ce-37c2de606548
1314,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-19T21:02:55.330896Z,2023-02-19T21:07:31.109481Z,7,True,4,6,7,720,011a1c3e-745e-47fa-84ce-37c2de606548
1315,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-19T21:07:31.582335Z,2023-02-19T21:08:56.089382Z,7,True,3,6,7,865,011a1c3e-745e-47fa-84ce-37c2de606548
1316,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-19T21:08:56.568056Z,2023-02-19T21:13:42.512934Z,3,True,5,4,8,867,011a1c3e-745e-47fa-84ce-37c2de606548
1317,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-19T21:13:42.983955Z,2023-02-19T21:15:24.796200Z,6,True,2,6,8,722,011a1c3e-745e-47fa-84ce-37c2de606548
1318,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-19T21:15:25.293882Z,2023-02-19T21:18:00.780805Z,7,True,2,2,8,521,011a1c3e-745e-47fa-84ce-37c2de606548
1319,t5-small-squad-race,entertainment,wikipedia-10T,2,2023-02-19T21:18:01.239731Z,2023-02-19T21:21:01.891127Z,8,True,1,8,8,322,011a1c3e-745e-47fa-84ce-37c2de606548
1320,flan-t5-large-multiqad-400k,entertainment,wikipedia-10T,2,2023-02-19T21:21:02.349447Z,2023-02-19T21:21:30.085818Z,6,True,2,6,8,422,011a1c3e-745e-47fa-84ce-37c2de606548
1321,t5-small-squad-race,computer science,wikipedia-10T,1,2023-02-19T06:46:11.466978Z,2023-02-20T03:25:03.905286Z,6,True,4,0,8,371,a60eb12f-819f-4e87-901a-572ba0b369b3
1322,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,1,2023-02-20T03:25:04.343052Z,2023-02-20T03:53:57.287900Z,6,True,6,7,6,474,a60eb12f-819f-4e87-901a-572ba0b369b3
1323,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,1,2023-02-20T03:53:57.709417Z,2023-02-20T03:54:11.941093Z,6,True,6,7,6,574,a60eb12f-819f-4e87-901a-572ba0b369b3
1324,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,1,2023-02-20T03:54:12.378603Z,2023-02-20T03:56:33.781831Z,5,True,6,6,6,1020,a60eb12f-819f-4e87-901a-572ba0b369b3
1325,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T03:56:34.243323Z,2023-02-20T03:57:42.617994Z,8,True,6,8,6,774,a60eb12f-819f-4e87-901a-572ba0b369b3
1326,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,1,2023-02-20T03:57:43.048318Z,2023-02-20T03:59:48.888040Z,7,True,5,6,8,1021,a60eb12f-819f-4e87-901a-572ba0b369b3
1327,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T03:59:49.317748Z,2023-02-20T04:00:13.190534Z,8,True,5,7,8,775,a60eb12f-819f-4e87-901a-572ba0b369b3
1328,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,1,2023-02-20T04:00:13.619717Z,2023-02-20T04:00:33.230350Z,8,True,5,4,8,475,a60eb12f-819f-4e87-901a-572ba0b369b3
1329,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-20T03:41:47.831474Z,2023-02-20T04:02:21.370121Z,7,True,4,8,6,1020,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1330,t5-small-squad-race,computer science,wikipedia-10T,1,2023-02-20T04:00:33.662137Z,2023-02-20T04:02:42.293433Z,8,True,5,2,8,375,a60eb12f-819f-4e87-901a-572ba0b369b3
1331,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:02:42.729910Z,2023-02-20T04:04:15.123826Z,4,True,4,6,8,1022,a60eb12f-819f-4e87-901a-572ba0b369b3
1332,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:04:15.557024Z,2023-02-20T04:04:55.151041Z,8,True,5,7,8,776,a60eb12f-819f-4e87-901a-572ba0b369b3
1333,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,1,2023-02-20T04:04:55.570702Z,2023-02-20T04:05:07.924956Z,8,True,4,5,8,476,a60eb12f-819f-4e87-901a-572ba0b369b3
1334,t5-small-squad-race,computer science,wikipedia-10T,1,2023-02-20T04:05:08.359786Z,2023-02-20T04:05:21.183063Z,8,True,4,6,8,376,a60eb12f-819f-4e87-901a-572ba0b369b3
1335,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:05:21.618336Z,2023-02-20T04:08:34.438355Z,8,True,4,6,8,778,a60eb12f-819f-4e87-901a-572ba0b369b3
1336,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:08:34.885142Z,2023-02-20T04:09:47.001913Z,8,True,5,7,7,777,a60eb12f-819f-4e87-901a-572ba0b369b3
1337,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,1,2023-02-20T04:09:47.432618Z,2023-02-20T04:11:32.102577Z,8,True,5,7,7,578,a60eb12f-819f-4e87-901a-572ba0b369b3
1338,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,1,2023-02-20T04:11:32.535920Z,2023-02-20T04:14:54.280828Z,6,True,5,6,7,477,a60eb12f-819f-4e87-901a-572ba0b369b3
1339,t5-small-squad-race,computer science,wikipedia-10T,1,2023-02-20T04:14:54.709960Z,2023-02-20T04:15:33.066138Z,8,True,5,7,7,377,a60eb12f-819f-4e87-901a-572ba0b369b3
1340,t5-small-squad-race,computer science,wikipedia-10T,2,2023-02-20T04:02:21.914781Z,2023-02-20T04:40:27.406780Z,5,True,6,4,6,375,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1341,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-20T04:40:27.968583Z,2023-02-20T04:44:01.970301Z,7,True,2,8,4,569,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1342,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-20T04:44:02.533446Z,2023-02-20T04:45:14.041100Z,6,True,6,6,4,769,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1343,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,2,2023-02-20T04:45:14.628781Z,2023-02-20T04:46:39.033905Z,7,True,2,4,6,470,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1344,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,2,2023-02-20T04:46:39.596033Z,2023-02-20T04:48:48.951272Z,8,True,0,8,6,570,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1345,text-davinci-003-gpt-3,computer science,wikipedia-10T,2,2023-02-20T04:48:49.491619Z,2023-02-20T04:49:37.573266Z,8,True,2,8,6,770,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1346,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,2,2023-02-20T04:49:38.158875Z,2023-02-20T04:50:53.015835Z,4,True,7,6,6,1016,d1f7be3c-1aa8-41b9-9c7d-cfc338f87faa
1347,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:15:33.512612Z,2023-02-20T04:57:40.081001Z,8,True,6,7,7,769,a60eb12f-819f-4e87-901a-572ba0b369b3
1348,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,1,2023-02-20T04:57:40.532592Z,2023-02-20T04:58:33.044594Z,8,True,5,3,8,471,a60eb12f-819f-4e87-901a-572ba0b369b3
1349,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,1,2023-02-20T04:58:33.467214Z,2023-02-20T04:58:45.793823Z,8,True,5,8,8,571,a60eb12f-819f-4e87-901a-572ba0b369b3
1350,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:58:46.232169Z,2023-02-20T04:59:35.066814Z,8,True,6,2,8,771,a60eb12f-819f-4e87-901a-572ba0b369b3
1351,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,1,2023-02-20T04:59:35.513708Z,2023-02-20T04:59:53.363816Z,8,True,6,4,8,1017,a60eb12f-819f-4e87-901a-572ba0b369b3
1352,t5-small-squad-race,computer science,wikipedia-10T,1,2023-02-20T04:59:53.783675Z,2023-02-20T05:23:51.785254Z,7,True,7,6,3,372,a60eb12f-819f-4e87-901a-572ba0b369b3
1353,flan-t5-large-multiqad-400k,computer science,wikipedia-10T,1,2023-02-20T05:23:52.217406Z,2023-02-20T05:24:55.304125Z,8,True,7,7,3,472,a60eb12f-819f-4e87-901a-572ba0b369b3
1354,flan-t5-large-multimcq-1M,computer science,wikipedia-10T,1,2023-02-20T05:24:55.767527Z,2023-02-20T05:25:20.561904Z,8,True,4,7,3,572,a60eb12f-819f-4e87-901a-572ba0b369b3
1355,text-davinci-003-gpt-3,computer science,wikipedia-10T,1,2023-02-20T05:25:21.003173Z,2023-02-20T05:27:32.671287Z,8,True,7,7,3,772,a60eb12f-819f-4e87-901a-572ba0b369b3
1356,ft-babbage-multiqad-400k-gpt-3,computer science,wikipedia-10T,1,2023-02-20T05:27:33.107653Z,2023-02-20T05:27:46.829329Z,8,True,4,7,3,1018,a60eb12f-819f-4e87-901a-572ba0b369b3
1357,t5-small-squad-race,music,wikipedia-10T,2,2023-02-20T06:08:56.375631Z,2023-02-20T06:09:48.912011Z,6,True,5,2,6,301,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1358,flan-t5-large-multiqad-400k,music,wikipedia-10T,2,2023-02-20T06:09:49.434744Z,2023-02-20T06:10:02.372433Z,6,True,2,6,6,401,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1359,flan-t5-large-multimcq-1M,music,wikipedia-10T,2,2023-02-20T06:10:02.896278Z,2023-02-20T06:10:22.434387Z,6,True,2,2,6,501,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1360,text-davinci-003-gpt-3,music,wikipedia-10T,2,2023-02-20T06:10:22.978580Z,2023-02-20T06:10:47.244054Z,8,True,2,8,6,701,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1361,ft-babbage-multiqad-400k-gpt-3,music,wikipedia-10T,2,2023-02-20T06:10:47.758923Z,2023-02-20T06:11:01.915003Z,6,True,2,8,6,846,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1362,t5-small-squad-race,music,wikipedia-10T,2,2023-02-20T06:11:02.390601Z,2023-02-20T06:11:48.434173Z,8,True,4,6,6,303,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1363,flan-t5-large-multiqad-400k,music,wikipedia-10T,2,2023-02-20T06:11:48.936573Z,2023-02-20T06:12:08.123895Z,6,True,4,6,6,403,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1364,flan-t5-large-multimcq-1M,music,wikipedia-10T,2,2023-02-20T06:12:08.651898Z,2023-02-20T06:13:13.623781Z,8,True,4,2,6,502,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1365,text-davinci-003-gpt-3,music,wikipedia-10T,2,2023-02-20T06:13:14.125358Z,2023-02-20T06:13:49.904696Z,6,True,3,6,6,703,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1366,ft-babbage-multiqad-400k-gpt-3,music,wikipedia-10T,2,2023-02-20T06:13:50.409869Z,2023-02-20T06:14:40.540238Z,8,True,4,2,6,848,bf1b5a72-7e4f-4fb5-acfc-143d5e934fab
1367,t5-small-squad-race,history,wikipedia-10T,2,2023-02-20T08:11:57.399423Z,2023-02-20T08:14:21.151939Z,6,True,2,6,6,347,6c2c3905-2e8b-436b-8fc4-5044dd3d5e38
1368,flan-t5-large-multiqad-400k,history,wikipedia-10T,2,2023-02-20T08:14:21.848257Z,2023-02-20T08:14:41.082116Z,6,True,4,5,6,447,6c2c3905-2e8b-436b-8fc4-5044dd3d5e38
1369,flan-t5-large-multimcq-1M,history,wikipedia-10T,2,2023-02-20T08:14:41.719956Z,2023-02-20T08:15:00.989848Z,6,True,2,7,6,547,6c2c3905-2e8b-436b-8fc4-5044dd3d5e38
1370,text-davinci-003-gpt-3,history,wikipedia-10T,2,2023-02-20T08:15:01.637784Z,2023-02-20T08:16:12.836064Z,2,True,2,6,6,747,6c2c3905-2e8b-436b-8fc4-5044dd3d5e38
1371,ft-babbage-multiqad-400k-gpt-3,history,wikipedia-10T,2,2023-02-20T08:16:13.484171Z,2023-02-20T08:16:27.269217Z,6,True,2,6,6,993,6c2c3905-2e8b-436b-8fc4-5044dd3d5e38
1372,t5-small-squad-race,geography,wikipedia-10T,3,2023-02-19T14:06:19.187821Z,2023-02-20T08:26:28.328814Z,4,True,5,7,4,283,97fa2313-b10f-48c1-be62-90cf7d305716
1373,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-20T08:26:28.930266Z,2023-02-20T08:28:01.559420Z,6,True,2,3,6,308,97fa2313-b10f-48c1-be62-90cf7d305716
1374,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-20T08:28:02.152089Z,2023-02-20T08:28:52.959763Z,3,True,6,1,6,408,97fa2313-b10f-48c1-be62-90cf7d305716
1375,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-20T08:28:53.526589Z,2023-02-20T08:29:37.784409Z,6,True,4,6,6,508,97fa2313-b10f-48c1-be62-90cf7d305716
1376,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-20T08:29:38.318970Z,2023-02-20T08:30:28.057001Z,4,True,3,0,6,708,97fa2313-b10f-48c1-be62-90cf7d305716
1377,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-20T08:30:28.565978Z,2023-02-20T08:31:14.414857Z,2,True,2,0,6,853,97fa2313-b10f-48c1-be62-90cf7d305716
1378,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-20T08:31:14.921296Z,2023-02-20T08:33:20.651996Z,5,True,6,7,4,309,97fa2313-b10f-48c1-be62-90cf7d305716
1379,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-20T08:33:21.175825Z,2023-02-20T08:34:25.471047Z,2,True,2,1,4,409,97fa2313-b10f-48c1-be62-90cf7d305716
1380,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-20T08:34:26.009842Z,2023-02-20T08:35:03.285955Z,3,True,1,5,4,509,97fa2313-b10f-48c1-be62-90cf7d305716
1381,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-20T08:35:03.815619Z,2023-02-20T08:37:03.051045Z,3,True,7,2,4,709,97fa2313-b10f-48c1-be62-90cf7d305716
1382,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-20T08:37:03.672500Z,2023-02-20T08:37:58.535061Z,2,True,4,1,4,854,97fa2313-b10f-48c1-be62-90cf7d305716
1383,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-20T08:37:59.060148Z,2023-02-20T08:46:45.791349Z,2,False,6,3,3,310,97fa2313-b10f-48c1-be62-90cf7d305716
1384,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-20T08:46:46.373549Z,2023-02-20T08:47:38.642482Z,2,True,6,3,3,410,97fa2313-b10f-48c1-be62-90cf7d305716
1385,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-20T08:47:39.178434Z,2023-02-20T08:48:21.023226Z,5,True,4,6,3,510,97fa2313-b10f-48c1-be62-90cf7d305716
1386,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-20T08:48:21.572589Z,2023-02-20T08:50:07.133625Z,3,False,7,3,3,710,97fa2313-b10f-48c1-be62-90cf7d305716
1387,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-20T08:50:07.654848Z,2023-02-20T08:51:08.756588Z,5,True,4,4,3,855,97fa2313-b10f-48c1-be62-90cf7d305716
1388,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-20T08:51:09.264635Z,2023-02-20T08:58:20.652701Z,6,True,7,6,5,311,97fa2313-b10f-48c1-be62-90cf7d305716
1389,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-20T08:58:21.201418Z,2023-02-20T09:03:12.990573Z,3,True,5,2,5,411,97fa2313-b10f-48c1-be62-90cf7d305716
1390,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-20T09:03:13.565217Z,2023-02-20T09:04:07.898546Z,4,True,6,2,5,511,97fa2313-b10f-48c1-be62-90cf7d305716
1391,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-20T09:04:08.424967Z,2023-02-20T09:07:03.694671Z,7,True,8,3,5,711,97fa2313-b10f-48c1-be62-90cf7d305716
1392,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-20T09:07:04.238852Z,2023-02-20T09:07:46.125584Z,6,True,3,6,5,856,97fa2313-b10f-48c1-be62-90cf7d305716
1393,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-20T09:07:46.633241Z,2023-02-20T09:11:24.671470Z,6,True,5,4,4,312,97fa2313-b10f-48c1-be62-90cf7d305716
1394,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-20T09:11:25.190321Z,2023-02-20T09:11:43.049599Z,6,True,1,8,4,412,97fa2313-b10f-48c1-be62-90cf7d305716
1395,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-20T09:11:43.575453Z,2023-02-20T09:12:23.196022Z,5,True,8,4,4,512,97fa2313-b10f-48c1-be62-90cf7d305716
1396,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-20T09:12:23.757860Z,2023-02-20T09:15:31.345286Z,7,True,6,5,4,712,97fa2313-b10f-48c1-be62-90cf7d305716
1397,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-20T09:15:31.871365Z,2023-02-20T09:16:10.278981Z,6,True,3,6,4,857,97fa2313-b10f-48c1-be62-90cf7d305716
1398,t5-small-squad-race,politics,wikipedia-10T,3,2023-02-20T09:16:10.776628Z,2023-02-20T09:17:11.846522Z,2,True,2,0,0,314,97fa2313-b10f-48c1-be62-90cf7d305716
1399,flan-t5-large-multiqad-400k,politics,wikipedia-10T,3,2023-02-20T09:17:12.381476Z,2023-02-20T09:18:31.030954Z,1,True,1,1,7,414,97fa2313-b10f-48c1-be62-90cf7d305716
1400,flan-t5-large-multimcq-1M,politics,wikipedia-10T,3,2023-02-20T09:18:31.568330Z,2023-02-20T09:19:40.057794Z,5,True,2,2,7,513,97fa2313-b10f-48c1-be62-90cf7d305716
1401,text-davinci-003-gpt-3,politics,wikipedia-10T,3,2023-02-20T09:19:40.589759Z,2023-02-20T09:23:46.931192Z,5,True,7,1,7,714,97fa2313-b10f-48c1-be62-90cf7d305716
1402,ft-babbage-multiqad-400k-gpt-3,politics,wikipedia-10T,3,2023-02-20T09:23:47.450172Z,2023-02-20T09:24:28.258687Z,2,True,8,2,7,859,97fa2313-b10f-48c1-be62-90cf7d305716
1403,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T11:23:48.444159Z,2023-02-20T11:25:16.531503Z,6,True,3,6,5,866,d931f80d-50fc-4e44-8e8f-121bacd2025c
1404,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T11:25:17.029122Z,2023-02-20T11:26:49.341503Z,6,True,4,6,4,721,d931f80d-50fc-4e44-8e8f-121bacd2025c
1405,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-20T11:26:49.847185Z,2023-02-20T11:27:25.816617Z,6,True,4,6,4,522,d931f80d-50fc-4e44-8e8f-121bacd2025c
1406,flan-t5-large-multiqad-400k,entertainment,wikipedia-10T,2,2023-02-20T11:27:26.303772Z,2023-02-20T11:33:18.131248Z,6,True,4,6,4,421,d931f80d-50fc-4e44-8e8f-121bacd2025c
1407,t5-small-squad-race,entertainment,wikipedia-10T,2,2023-02-20T11:33:18.592472Z,2023-02-20T11:37:24.056695Z,6,True,4,6,4,321,d931f80d-50fc-4e44-8e8f-121bacd2025c
1408,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T11:37:24.537419Z,2023-02-20T11:46:34.166996Z,6,True,4,6,4,970,d931f80d-50fc-4e44-8e8f-121bacd2025c
1409,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T11:46:34.636503Z,2023-02-20T11:50:05.517250Z,6,True,4,6,4,724,d931f80d-50fc-4e44-8e8f-121bacd2025c
1410,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-20T11:50:06.050726Z,2023-02-20T11:50:27.305246Z,6,True,4,6,4,523,d931f80d-50fc-4e44-8e8f-121bacd2025c
1411,flan-t5-large-multiqad-400k,entertainment,wikipedia-10T,2,2023-02-20T11:50:27.755575Z,2023-02-20T11:51:21.392930Z,6,True,3,6,4,424,d931f80d-50fc-4e44-8e8f-121bacd2025c
1412,t5-small-squad-race,entertainment,wikipedia-10T,2,2023-02-20T11:51:21.873990Z,2023-02-20T11:53:14.971971Z,6,True,3,6,5,324,d931f80d-50fc-4e44-8e8f-121bacd2025c
1413,t5-small-squad-race,entertainment,wikipedia-10T,2,2023-02-20T11:53:15.448226Z,2023-02-20T11:59:07.955185Z,6,True,3,6,5,323,d931f80d-50fc-4e44-8e8f-121bacd2025c
1414,flan-t5-large-multiqad-400k,entertainment,wikipedia-10T,2,2023-02-20T11:59:08.450260Z,2023-02-20T12:00:36.509237Z,6,True,4,6,5,423,d931f80d-50fc-4e44-8e8f-121bacd2025c
1415,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-20T12:00:36.992875Z,2023-02-20T12:02:08.736126Z,6,True,3,6,5,524,d931f80d-50fc-4e44-8e8f-121bacd2025c
1416,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T12:02:09.220239Z,2023-02-20T12:02:39.397660Z,6,True,3,6,5,723,d931f80d-50fc-4e44-8e8f-121bacd2025c
1417,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T12:02:39.899062Z,2023-02-20T12:03:50.056952Z,6,True,4,6,5,969,d931f80d-50fc-4e44-8e8f-121bacd2025c
1418,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T12:03:50.537303Z,2023-02-20T12:07:02.151332Z,6,True,3,6,6,971,d931f80d-50fc-4e44-8e8f-121bacd2025c
1419,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T12:07:02.623611Z,2023-02-20T12:07:14.931386Z,6,True,3,6,6,725,d931f80d-50fc-4e44-8e8f-121bacd2025c
1420,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-20T12:07:15.413355Z,2023-02-20T12:08:02.327326Z,6,True,3,6,6,526,d931f80d-50fc-4e44-8e8f-121bacd2025c
1421,flan-t5-large-multiqad-400k,entertainment,wikipedia-10T,2,2023-02-20T12:08:02.802987Z,2023-02-20T12:08:42.688724Z,6,True,3,6,6,425,d931f80d-50fc-4e44-8e8f-121bacd2025c
1422,t5-small-squad-race,entertainment,wikipedia-10T,2,2023-02-20T12:08:43.184741Z,2023-02-20T12:11:19.541838Z,6,True,3,6,6,325,d931f80d-50fc-4e44-8e8f-121bacd2025c
1423,ft-babbage-multiqad-400k-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T12:11:20.016016Z,2023-02-20T12:16:16.331290Z,6,True,2,5,6,972,d931f80d-50fc-4e44-8e8f-121bacd2025c
1424,text-davinci-003-gpt-3,entertainment,wikipedia-10T,2,2023-02-20T12:16:16.807444Z,2023-02-20T12:18:20.955651Z,6,True,2,4,6,726,d931f80d-50fc-4e44-8e8f-121bacd2025c
1425,flan-t5-large-multimcq-1M,entertainment,wikipedia-10T,2,2023-02-20T12:18:21.413594Z,2023-02-20T12:18:42.509278Z,6,True,2,4,6,527,d931f80d-50fc-4e44-8e8f-121bacd2025c
